"sex","nachweismethode","geoRegion","datum","entries","entries_pos","entries_neg","sumTotal","anteil_pos","anteil_pos_diff","anteil_pos_all","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","entries_diff_abs","entries_diff_inz","entries_diff_pct","prct_diff","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_phase3","timeframe_28d","timeframe_14d"
"female","all","CH",202044,114376,29525,84851,845251,25.8,4,9.1,0.526,52.6,4337170,2637.11,19488.54,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-44",22811,525.94,24.9,0.899999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH",202044,26,8,18,825,30.8,22.8,2.8,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-44",1,NA,4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH",202045,96341,26194,70147,897870,27.2,0,11.5,0.466,46.6,4268863,2256.83,21033,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-45",-6536,-153.11,-6.4,-0.699999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH",202045,110431,28687,81744,955682,26,0.199999999999999,11,0.534,53.4,4337170,2546.15,22034.69,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-45",-3945,-90.96,-3.4,0.800000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH",202045,33,5,28,858,15.2,-15.6,3.3,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-45",7,NA,26.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH",202046,81875,20202,61673,979745,24.7,-2.5,12.6,0.455,45.5,4268863,1917.96,22950.96,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-46",-14466,-338.87,-15,-1.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH",202046,97945,22924,75021,1053627,23.4,-2.6,12.2,0.544,54.4,4337170,2258.27,24292.96,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-46",-12486,-287.88,-11.3,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH",202046,71,16,55,929,22.5,7.3,4.7,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-46",38,NA,115.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH",202047,71638,15400,56238,1051383,21.5,-3.2,13.2,0.454,45.4,4268863,1678.15,24629.11,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-47",-10237,-239.81,-12.5,-0.100000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH",202047,86189,17375,68814,1139816,20.2,-3.2,12.8,0.546,54.6,4337170,1987.22,26280.18,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-47",-11756,-271.05,-12,0.199999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH",202047,32,1,31,961,3.1,-19.4,4.7,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-47",-39,NA,-54.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH",202048,73041,13164,59877,1124424,18,-3.5,13.5,0.456,45.6,4268863,1711.02,26340.13,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-48",1403,32.87,2,0.200000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH",202048,86950,14978,71972,1226766,17.2,-3,13.1,0.543,54.3,4337170,2004.76,28284.94,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-48",761,17.54,0.9,-0.299999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH",202048,71,14,57,1032,19.7,16.6,5.7,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-48",39,NA,121.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH",202049,73985,13471,60514,1198409,18.2,0.199999999999999,13.8,0.45,45,4268863,1733.13,28073.26,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-49",944,22.11,1.3,-0.600000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH",202049,90221,15686,74535,1316987,17.4,0.199999999999999,13.4,0.549,54.9,4337170,2080.18,30365.12,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-49",3271,75.42,3.8,0.600000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH",202049,40,3,37,1072,7.5,-12.2,5.8,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-49",-31,NA,-43.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH",202050,94445,14897,79548,1292854,15.8,-2.4,14,0.451,45.1,4268863,2212.42,30285.68,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-50",20460,479.29,27.7,0.100000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH",202050,115068,16984,98084,1432055,14.8,-2.6,13.5,0.549,54.9,4337170,2653.07,33018.19,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-50",24847,572.89,27.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH",202050,108,10,98,1180,9.3,1.8,6.1,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-50",68,NA,170,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH",202051,112127,14534,97593,1404981,13,-2.8,13.9,0.462,46.2,4268863,2626.62,32912.3,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-51",17682,414.2,18.7,1.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH",202051,130223,16515,113708,1562278,12.7,-2.1,13.4,0.537,53.7,4337170,3002.49,36020.68,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-51",15155,349.42,13.2,-1.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH",202051,133,8,125,1313,6,-3.3,6.1,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-51",25,NA,23.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH",202052,92812,11984,80828,1497793,12.9,-0.0999999999999996,13.8,0.452,45.2,4268863,2174.16,35086.46,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-52",-19315,-452.46,-17.2,-1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH",202052,112472,13853,98619,1674750,12.3,-0.399999999999999,13.4,0.547,54.7,4337170,2593.21,38613.89,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-52",-17751,-409.28,-13.6,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH",202052,197,11,186,1510,5.6,-0.4,6,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-52",64,NA,48.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH",202053,65990,11450,54540,1563783,17.4,4.5,14,0.444,44.4,4268863,1545.84,36632.31,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",-26822,-628.32,-28.9,-0.800000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH",202053,82599,13402,69197,1757349,16.2,3.9,13.5,0.556,55.6,4337170,1904.44,40518.33,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",-29873,-688.77,-26.6,0.900000000000006,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH",202053,96,11,85,1606,11.5,5.9,6.4,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",-101,NA,-51.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH",202101,76628,11061,65567,1640411,14.4,-3,14,0.46,46,4268863,1795.04,38427.35,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",10638,249.2,16.1,1.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH",202101,89919,12969,76950,1847268,14.4,-1.8,13.5,0.54,54,4337170,2073.22,42591.55,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",7320,168.78,8.9,-1.60000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH",202101,99,9,90,1705,9.1,-2.4,6.5,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",3,NA,3.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH",202102,69959,7998,61961,1710370,11.4,-3,13.9,0.477,47.7,4268863,1638.82,40066.17,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-6669,-156.22,-8.7,1.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH",202102,76761,8857,67904,1924029,11.5,-2.9,13.5,0.523,52.3,4337170,1769.84,44361.39,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-13158,-303.38,-14.6,-1.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH",202102,56,4,52,1761,7.1,-2,6.5,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-43,NA,-43.4,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH",202103,78098,6951,71147,1788468,8.9,-2.5,13.7,0.481,48.1,4268863,1829.48,41895.65,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",8139,190.66,11.6,0.400000000000006,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH",202103,84201,7672,76529,2008230,9.1,-2.4,13.3,0.519,51.9,4337170,1941.38,46302.77,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",7440,171.54,9.7,-0.400000000000006,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH",202103,56,4,52,1817,7.1,0,6.5,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH",202104,77818,5887,71931,1866286,7.6,-1.3,13.4,0.466,46.6,4268863,1822.92,43718.57,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",-280,-6.56,-0.4,-1.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH",202104,89217,6644,82573,2097447,7.4,-1.7,13,0.534,53.4,4337170,2057.03,48359.81,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",5016,115.65,6,1.50000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH",202104,60,1,59,1877,1.7,-5.4,6.4,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",4,NA,7.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH",202105,87888,5496,82392,1954174,6.3,-1.3,13.1,0.474,47.4,4268863,2058.82,45777.39,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-05",10070,235.9,12.9,0.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH",202105,97380,5783,91597,2194827,5.9,-1.5,12.7,0.525,52.5,4337170,2245.24,50605.05,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-05",8163,188.21,9.1,-0.900000000000006,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH",202105,72,1,71,1949,1.4,-0.3,6.2,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-05",12,NA,20,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH",202106,95196,4537,90659,2049370,4.8,-1.5,12.7,0.493,49.3,4268863,2230.01,48007.4,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-06",7308,171.19,8.3,1.9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH",202106,97885,4614,93271,2292712,4.7,-1.2,12.4,0.507,50.7,4337170,2256.89,52861.94,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-06",505,11.65,0.5,-1.8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH",202106,126,4,122,2075,3.2,1.8,6,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-06",54,NA,75,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH",202107,87070,3872,83198,2136440,4.4,-0.399999999999999,12.4,0.495,49.5,4268863,2039.65,50047.05,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-07",-8126,-190.36,-8.5,0.200000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"female","all","CH",202107,88861,4029,84832,2381573,4.5,-0.2,12.1,0.505,50.5,4337170,2048.82,54910.76,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-07",-9024,-208.07,-9.2,-0.200000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","all","CH",202107,76,3,73,2151,3.9,0.7,6,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-07",-50,NA,-39.7,-0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"male","all","CH",202108,82311,4120,78191,2218751,5,0.6,12.1,0.492,49.2,4268863,1928.17,51975.22,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-08",-4759,-111.48,-5.5,-0.299999999999997,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"female","all","CH",202108,84697,4001,80696,2466270,4.7,0.2,11.8,0.506,50.6,4337170,1952.82,56863.58,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-08",-4164,-96,-4.7,0.100000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","all","CH",202108,264,4,260,2415,1.5,-2.4,5.5,0.002,0.2,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-08",188,NA,247.4,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"male","all","CH",202109,85591,4196,81395,2304342,4.9,-0.0999999999999996,11.8,0.493,49.3,4268863,2005.01,53980.23,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-09",3280,76.84,4,0.0999999999999943,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"female","all","CH",202109,87713,4215,83498,2553983,4.8,0.0999999999999996,11.6,0.505,50.5,4337170,2022.36,58885.93,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-09",3016,69.54,3.6,-0.100000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","all","CH",202109,269,10,259,2684,3.7,2.2,5.3,0.002,0.2,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-09",5,NA,1.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"male","all","CH",202110,95280,4849,90431,2399622,5.1,0.199999999999999,11.6,0.493,49.3,4268863,2231.98,56212.2,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-10",9689,226.97,11.3,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"female","all","CH",202110,97929,4938,92991,2651912,5,0.2,11.4,0.507,50.7,4337170,2257.9,61143.83,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-10",10216,235.54,11.6,0.200000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","all","CH",202110,87,3,84,2771,3.4,-0.3,5.2,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-10",-182,NA,-67.7,-0.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"male","all","CH",202111,112755,5769,106986,2512377,5.1,0,11.3,0.494,49.4,4268863,2641.34,58853.54,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-11",17475,409.36,18.3,0.100000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"female","all","CH",202111,115427,5838,109589,2767339,5.1,0.0999999999999996,11.1,0.506,50.6,4337170,2661.34,63805.18,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-11",17498,403.44,17.9,-0.100000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","all","CH",202111,66,4,62,2837,6.1,2.7,5.3,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-11",-21,NA,-24.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"male","all","CH",202112,123138,6970,116168,2635515,5.7,0.600000000000001,11,0.486,48.6,4268863,2884.56,61738.1,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-12",10383,243.22,9.2,-0.799999999999997,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"female","all","CH",202112,130203,6863,123340,2897542,5.3,0.2,10.8,0.514,51.4,4337170,3002.03,66807.2,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-12",14776,340.69,12.8,0.799999999999997,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","all","CH",202112,89,7,82,2926,7.9,1.8,5.3,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-12",23,NA,34.8,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"male","all","CH",202113,133682,6942,126740,2769197,5.2,-0.5,10.7,0.485,48.5,4268863,3131.56,64869.66,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-13",10544,247,8.6,-0.100000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"female","all","CH",202113,141664,6950,134714,3039206,4.9,-0.399999999999999,10.6,0.514,51.4,4337170,3266.28,70073.48,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-13",11461,264.25,8.8,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","all","CH",202113,126,6,120,3052,4.8,-3.1,5.3,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-13",37,NA,41.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"male","all","CH",202114,98159,7692,90467,2867356,7.8,2.6,10.6,0.483,48.3,4268863,2299.42,67169.08,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-14",-35523,-832.14,-26.6,-0.200000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"female","all","CH",202114,104825,7680,97145,3144031,7.3,2.4,10.4,0.516,51.6,4337170,2416.9,72490.38,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-14",-36839,-849.38,-26,0.200000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","all","CH",202114,73,5,68,3125,6.8,2,5.3,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-14",-53,NA,-42.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"male","all","CH",202115,92832,7951,84881,2960188,8.6,0.8,10.6,0.497,49.7,4268863,2174.63,69343.71,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-15",-5327,-124.79,-5.4,1.40000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"female","all","CH",202115,93793,7490,86303,3237824,8,0.7,10.4,0.502,50.2,4337170,2162.54,74652.92,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-15",-11032,-254.36,-10.5,-1.4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","all","CH",202115,63,1,62,3188,1.6,-5.2,5.3,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-15",-10,NA,-13.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"male","all","CH",202116,89849,8070,81779,3050037,9,0.4,10.5,0.491,49.1,4268863,2104.75,71448.46,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-16",-2983,-69.88,-3.2,-0.600000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"female","all","CH",202116,92784,7640,85144,3330608,8.2,0.199999999999999,10.3,0.507,50.7,4337170,2139.28,76792.19,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-16",-1009,-23.26,-1.1,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"unknown","all","CH",202116,345,3,342,3533,0.9,-0.7,4.8,0.002,0.2,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-16",282,NA,447.6,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"male","all","CH",202117,90176,6742,83434,3140213,7.5,-1.5,10.4,0.496,49.6,4268863,2112.41,73560.88,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-17",327,7.66,0.4,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"female","all","CH",202117,91659,6441,85218,3422267,7,-1.2,10.2,0.504,50.4,4337170,2113.34,78905.53,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-17",-1125,-25.94,-1.2,-0.300000000000004,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"unknown","all","CH",202117,91,1,90,3624,1.1,0.2,4.7,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-17",-254,NA,-73.6,-0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"male","all","CH",202118,86791,5661,81130,3227004,6.5,-1,10.3,0.494,49.4,4268863,2033.12,75593.99,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-18",-3385,-79.29,-3.8,-0.200000000000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"female","all","CH",202118,88830,5645,83185,3511097,6.4,-0.6,10.1,0.505,50.5,4337170,2048.11,80953.64,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-18",-2829,-65.23,-3.1,0.100000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"unknown","all","CH",202118,137,4,133,3761,2.9,1.8,4.7,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-18",46,NA,50.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"male","all","CH",202119,90435,4346,86089,3317439,4.8,-1.7,10.2,0.497,49.7,4268863,2118.48,77712.47,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-19",3644,85.36,4.2,0.300000000000004,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"female","all","CH",202119,91584,4252,87332,3602681,4.6,-1.8,10,0.503,50.3,4337170,2111.61,83065.25,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-19",2754,63.5,3.1,-0.200000000000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"unknown","all","CH",202119,81,6,75,3842,7.4,4.5,4.7,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-19",-56,NA,-40.9,-0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"male","all","CHFL",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","CHFL",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","CHFL",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","CHFL",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","CHFL",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","CHFL",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","CHFL",202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-11",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","CHFL",202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-11",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","CHFL",202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-11",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","CHFL",202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-12",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","CHFL",202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-12",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","CHFL",202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-12",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","CHFL",202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-13",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","CHFL",202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-13",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","CHFL",202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-13",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","CHFL",202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-14",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
