"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"unknown","CH",202105,1,3,0.008,0.8,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-05",FALSE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202009,26,26,0.5,50,4288078,0.61,0.61,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202010,57,83,0.518,51.8,4288078,1.33,1.94,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202011,196,279,0.565,56.5,4288078,4.57,6.51,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202012,513,792,0.614,61.4,4288078,11.96,18.47,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202013,732,1524,0.629,62.9,4288078,17.07,35.54,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202014,420,1944,0.63,63,4288078,9.79,45.33,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202015,218,2162,0.601,60.1,4288078,5.08,50.42,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202016,127,2289,0.583,58.3,4288078,2.96,53.38,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202017,61,2350,0.575,57.5,4288078,1.42,54.8,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202018,32,2382,0.5,50,4288078,0.75,55.55,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202019,17,2399,0.548,54.8,4288078,0.4,55.95,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202020,13,2412,0.52,52,4288078,0.3,56.25,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202021,5,2417,0.333,33.3,4288078,0.12,56.37,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202022,10,2427,0.526,52.6,4288078,0.23,56.6,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202023,4,2431,0.8,80,4288078,0.09,56.69,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202024,4,2435,0.571,57.1,4288078,0.09,56.79,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"male","CHFL",202025,9,2444,0.529,52.9,4288078,0.21,57,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"male","CHFL",202026,9,2453,0.529,52.9,4288078,0.21,57.21,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"male","CHFL",202027,22,2475,0.579,57.9,4288078,0.51,57.72,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"male","CHFL",202028,33,2508,0.611,61.1,4288078,0.77,58.49,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"male","CHFL",202029,23,2531,0.657,65.7,4288078,0.54,59.02,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"male","CHFL",202030,40,2571,0.69,69,4288078,0.93,59.96,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"male","CHFL",202031,34,2605,0.557,55.7,4288078,0.79,60.75,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"male","CHFL",202032,29,2634,0.592,59.2,4288078,0.68,61.43,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"male","CHFL",202033,22,2656,0.407,40.7,4288078,0.51,61.94,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"male","CHFL",202034,29,2685,0.569,56.9,4288078,0.68,62.62,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"male","CHFL",202035,25,2710,0.568,56.8,4288078,0.58,63.2,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"male","CHFL",202036,43,2753,0.597,59.7,4288078,1,64.2,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"male","CHFL",202037,49,2802,0.485,48.5,4288078,1.14,65.34,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"male","CHFL",202038,60,2862,0.577,57.7,4288078,1.4,66.74,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"male","CHFL",202039,58,2920,0.527,52.7,4288078,1.35,68.1,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"male","CHFL",202040,83,3003,0.519,51.9,4288078,1.94,70.03,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"male","CHFL",202041,145,3148,0.523,52.3,4288078,3.38,73.41,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"male","CHFL",202042,376,3524,0.598,59.8,4288078,8.77,82.18,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"male","CHFL",202043,655,4179,0.555,55.5,4288078,15.27,97.46,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"male","CHFL",202044,931,5110,0.591,59.1,4288078,21.71,119.17,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"male","CHFL",202045,958,6068,0.596,59.6,4288078,22.34,141.51,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"male","CHFL",202046,840,6908,0.573,57.3,4288078,19.59,161.1,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"male","CHFL",202047,737,7645,0.576,57.6,4288078,17.19,178.29,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"male","CHFL",202048,682,8327,0.581,58.1,4288078,15.9,194.19,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"male","CHFL",202049,623,8950,0.557,55.7,4288078,14.53,208.72,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"male","CHFL",202050,672,9622,0.567,56.7,4288078,15.67,224.39,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"male","CHFL",202051,640,10262,0.578,57.8,4288078,14.93,239.31,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"male","CHFL",202052,601,10863,0.565,56.5,4288078,14.02,253.33,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"male","CHFL",202053,609,11472,0.57,57,4288078,14.2,267.53,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"male","CHFL",202101,501,11973,0.579,57.9,4288078,11.68,279.22,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,FALSE
"male","CHFL",202102,353,12326,0.554,55.4,4288078,8.23,287.45,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-02",TRUE,TRUE,TRUE,TRUE,FALSE
"male","CHFL",202103,253,12579,0.549,54.9,4288078,5.9,293.35,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-03",TRUE,TRUE,TRUE,TRUE,TRUE
"male","CHFL",202104,196,12775,0.558,55.8,4288078,4.57,297.92,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-04",TRUE,TRUE,TRUE,TRUE,TRUE
"male","CHFL",202105,73,12848,0.562,56.2,4288078,1.7,299.62,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-05",FALSE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202009,26,26,0.5,50,4356702,0.6,0.6,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202010,53,79,0.482,48.2,4356702,1.22,1.81,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202011,151,230,0.435,43.5,4356702,3.47,5.28,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202012,323,553,0.386,38.6,4356702,7.41,12.69,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202013,431,984,0.37,37,4356702,9.89,22.59,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202014,246,1230,0.369,36.9,4356702,5.65,28.23,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202015,145,1375,0.399,39.9,4356702,3.33,31.56,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202016,91,1466,0.417,41.7,4356702,2.09,33.65,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202017,45,1511,0.425,42.5,4356702,1.03,34.68,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202018,32,1543,0.5,50,4356702,0.73,35.42,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202019,14,1557,0.452,45.2,4356702,0.32,35.74,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202020,12,1569,0.48,48,4356702,0.28,36.01,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202021,10,1579,0.667,66.7,4356702,0.23,36.24,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202022,9,1588,0.474,47.4,4356702,0.21,36.45,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202023,1,1589,0.2,20,4356702,0.02,36.47,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202024,3,1592,0.429,42.9,4356702,0.07,36.54,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202025,8,1600,0.471,47.1,4356702,0.18,36.73,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202026,8,1608,0.471,47.1,4356702,0.18,36.91,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202027,16,1624,0.421,42.1,4356702,0.37,37.28,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202028,21,1645,0.389,38.9,4356702,0.48,37.76,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202029,12,1657,0.343,34.3,4356702,0.28,38.03,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202030,18,1675,0.31,31,4356702,0.41,38.45,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202031,27,1702,0.443,44.3,4356702,0.62,39.07,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202032,20,1722,0.408,40.8,4356702,0.46,39.53,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202033,32,1754,0.593,59.3,4356702,0.73,40.26,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202034,22,1776,0.431,43.1,4356702,0.5,40.76,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202035,19,1795,0.432,43.2,4356702,0.44,41.2,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202036,29,1824,0.403,40.3,4356702,0.67,41.87,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202037,52,1876,0.515,51.5,4356702,1.19,43.06,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202038,44,1920,0.423,42.3,4356702,1.01,44.07,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202039,52,1972,0.473,47.3,4356702,1.19,45.26,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202040,77,2049,0.481,48.1,4356702,1.77,47.03,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202041,132,2181,0.477,47.7,4356702,3.03,50.06,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202042,253,2434,0.402,40.2,4356702,5.81,55.87,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202043,526,2960,0.445,44.5,4356702,12.07,67.94,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202044,645,3605,0.409,40.9,4356702,14.8,82.75,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202045,650,4255,0.404,40.4,4356702,14.92,97.67,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202046,625,4880,0.427,42.7,4356702,14.35,112.01,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202047,542,5422,0.424,42.4,4356702,12.44,124.45,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202048,491,5913,0.419,41.9,4356702,11.27,135.72,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202049,496,6409,0.443,44.3,4356702,11.38,147.11,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202050,514,6923,0.433,43.3,4356702,11.8,158.9,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202051,468,7391,0.422,42.2,4356702,10.74,169.65,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202052,462,7853,0.435,43.5,4356702,10.6,180.25,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202053,460,8313,0.43,43,4356702,10.56,190.81,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202101,365,8678,0.421,42.1,4356702,8.38,199.19,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,FALSE
"female","CHFL",202102,284,8962,0.446,44.6,4356702,6.52,205.71,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-02",TRUE,TRUE,TRUE,TRUE,FALSE
"female","CHFL",202103,208,9170,0.451,45.1,4356702,4.77,210.48,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-03",TRUE,TRUE,TRUE,TRUE,TRUE
"female","CHFL",202104,155,9325,0.442,44.2,4356702,3.56,214.04,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-04",TRUE,TRUE,TRUE,TRUE,TRUE
"female","CHFL",202105,56,9381,0.431,43.1,4356702,1.29,215.32,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-05",FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202009,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202010,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202011,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202012,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202013,1,1,0.001,0.1,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202014,1,2,0.001,0.1,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202015,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202016,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202017,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202018,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202019,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202020,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202021,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202022,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202023,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202024,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202025,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202026,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202027,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202028,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202029,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202030,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202031,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202032,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202033,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202034,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202035,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202036,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202037,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202038,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202039,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202040,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","CHFL",202041,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","CHFL",202042,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","CHFL",202043,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","CHFL",202044,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","CHFL",202045,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","CHFL",202046,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","CHFL",202047,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","CHFL",202048,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","CHFL",202049,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","CHFL",202050,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","CHFL",202051,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","CHFL",202052,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","CHFL",202053,0,2,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
