"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","entries_diff_abs","entries_diff_inz","entries_diff_pct","prct_diff","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_phase3","timeframe_28d","timeframe_14d"
"female","UR",202015,1,33,0.125,12.5,17964,5.57,183.7,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",-7,-38.96,-87.5,-44.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","VD",202015,311,2721,0.598,59.8,409909,75.87,663.81,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",-211,-51.48,-40.4,2.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","VS",202015,146,900,0.613,61.3,174271,83.78,516.44,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",-68,-39.02,-31.8,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","ZG",202015,3,59,0.231,23.1,63048,4.76,93.58,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",-19,-30.13,-86.4,-30.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","ZH",202015,219,1545,0.575,57.5,772596,28.35,199.98,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",-157,-20.32,-41.8,4.89999999999999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","AG",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","AI",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","AR",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","BE",202015,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","BL",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","BS",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","FL",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","FR",202015,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",-1,NA,-100,-0.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","GE",202015,0,3,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",-2,NA,-100,-0.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","GL",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","LU",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","NE",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","NW",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","OW",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","SG",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","SH",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","SO",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","SZ",202015,1,1,0.015,1.5,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",1,NA,NA,1.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","TG",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","TI",202015,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","UR",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","VD",202015,0,5,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",-1,NA,-100,-0.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","VS",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","ZG",202015,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","ZH",202015,0,7,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-15",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","AG",202016,47,479,0.47,47,344733,13.63,138.95,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-27,-7.84,-36.5,-2.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","AI",202016,0,13,NA,NA,8303,0,156.57,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-2,-24.09,-100,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","AR",202016,2,34,0.5,50,27938,7.16,121.7,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-1,-3.58,-33.3,12.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","BE",202016,60,770,0.426,42.6,510170,11.76,150.93,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-59,-11.57,-49.6,-4.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","BL",202016,19,426,0.388,38.8,141890,13.39,300.23,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-22,-15.51,-53.7,-11.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","BS",202016,10,508,0.227,22.7,94997,10.53,534.75,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-35,-36.84,-77.8,-30.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","FL",202016,1,46,1,100,19215,5.2,239.4,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,0,0,66.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","FR",202016,36,402,0.324,32.4,161153,22.34,249.45,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-22,-13.65,-37.9,-1.90000000000001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","GE",202016,144,2110,0.383,38.3,244184,58.97,864.1,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-177,-72.49,-55.1,-5.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","GL",202016,3,37,0.273,27.3,20546,14.6,180.08,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-6,-29.2,-66.7,5.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","GR",202016,17,399,0.5,50,99707,17.05,400.17,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-19,-19.06,-52.8,-2.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","JU",202016,6,90,0.5,50,36400,16.48,247.25,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",2,5.49,50,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","LU",202016,24,297,0.471,47.1,205976,11.65,144.19,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-11,-5.34,-31.4,-0.800000000000004,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","NE",202016,17,255,0.279,27.9,86495,19.65,294.81,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-36,-41.63,-67.9,-17.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","NW",202016,1,46,0.5,50,22053,4.53,208.59,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-8,-36.28,-88.9,-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","OW",202016,3,26,0.75,75,19158,15.66,135.71,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,0,0,-25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","SG",202016,27,368,0.54,54,256039,10.55,143.73,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-13,-5.07,-32.5,15.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","SH",202016,1,31,0.25,25,40768,2.45,76.04,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-4,-9.81,-80,-30.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","SO",202016,11,157,0.379,37.9,137659,7.99,114.05,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-10,-7.27,-47.6,1.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","SZ",202016,6,129,0.353,35.3,82213,7.3,156.91,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-15,-18.24,-71.4,2.99999999999999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","TG",202016,12,153,0.353,35.3,140885,8.52,108.6,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-18,-12.77,-60,-9.50000000000001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","TI",202016,53,1452,0.363,36.3,171141,30.97,848.42,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-66,-38.56,-55.5,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","UR",202016,0,40,0,0,18739,0,213.46,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-7,-37.36,-100,-87.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","VD",202016,95,2265,0.368,36.8,395189,24.04,573.14,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-114,-28.85,-54.5,-3.40000000000001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","VS",202016,37,769,0.346,34.6,171254,21.61,449.04,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-55,-32.11,-59.8,-4.10000000000001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","ZG",202016,3,85,0.6,60,64594,4.64,131.59,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-7,-10.84,-70,-16.9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","ZH",202016,79,1528,0.418,41.8,766679,10.3,199.3,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-83,-10.83,-51.2,-0.700000000000003,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","AG",202016,53,540,0.53,53,341112,15.54,158.31,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-22,-6.45,-29.3,2.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","AI",202016,0,11,NA,NA,7825,0,140.58,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-1,-12.78,-100,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","AR",202016,2,45,0.5,50,27507,7.27,163.59,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-3,-10.91,-60,-12.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","BE",202016,81,855,0.574,57.4,529304,15.3,161.53,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-51,-9.64,-38.6,4.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","BL",202016,30,420,0.612,61.2,147578,20.33,284.6,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-11,-7.45,-26.8,11.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","BS",202016,34,569,0.773,77.3,100847,33.71,564.22,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-6,-5.95,-15,30.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","FL",202016,0,36,0,0,19532,0,184.31,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-2,-10.24,-100,-66.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","FR",202016,75,607,0.676,67.6,160630,46.69,377.89,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-36,-22.41,-32.4,1.90000000000001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","GE",202016,232,2749,0.617,61.7,259944,89.25,1057.54,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-186,-71.55,-44.5,5.10000000000001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","GL",202016,8,77,0.727,72.7,20044,39.91,384.15,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-24,-119.74,-75,-5.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","GR",202016,17,364,0.5,50,99314,17.12,366.51,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-16,-16.11,-48.5,2.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","JU",202016,6,109,0.5,50,37184,16.14,293.14,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-6,-16.13,-50,-25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","LU",202016,27,321,0.529,52.9,207144,13.03,154.96,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-11,-5.31,-28.9,0.800000000000004,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","NE",202016,44,355,0.721,72.1,90001,48.89,394.44,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-19,-21.11,-30.2,17.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","NW",202016,1,62,0.5,50,21034,4.75,294.76,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-5,-23.78,-83.3,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","OW",202016,1,34,0.25,25,18772,5.33,181.12,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",1,5.33,NA,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","SG",202016,23,345,0.46,46,254695,9.03,135.46,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-40,-15.71,-63.5,-15.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","SH",202016,3,32,0.75,75,41580,7.22,76.96,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-1,-2.4,-25,30.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","SO",202016,18,184,0.621,62.1,137588,13.08,133.73,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-18,-13.09,-50,-1.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","SZ",202016,11,136,0.647,64.7,78267,14.05,173.76,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-32,-40.89,-74.4,-1.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","TG",202016,22,169,0.647,64.7,138662,15.87,121.88,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-15,-10.81,-40.5,9.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","TI",202016,93,1590,0.637,63.7,180350,51.57,881.62,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-107,-59.33,-53.5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","UR",202016,1,34,1,100,17964,5.57,189.27,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,0,0,87.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","VD",202016,163,2884,0.632,63.2,409909,39.76,703.57,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-148,-36.11,-47.6,3.40000000000001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","VS",202016,70,970,0.654,65.4,174271,40.17,556.6,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-76,-43.61,-52.1,4.10000000000001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","ZG",202016,2,61,0.4,40,63048,3.17,96.75,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-1,-1.59,-33.3,16.9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","ZH",202016,110,1655,0.582,58.2,772596,14.24,214.21,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-109,-14.11,-49.8,0.700000000000003,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","AG",202016,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","AI",202016,0,0,NA,NA,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","AR",202016,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","BE",202016,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","BL",202016,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","BS",202016,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","FL",202016,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","FR",202016,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","GE",202016,0,3,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","GL",202016,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202016,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202016,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","LU",202016,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","NE",202016,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","NW",202016,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","OW",202016,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","SG",202016,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","SH",202016,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","SO",202016,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","SZ",202016,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",-1,NA,-100,-1.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","TG",202016,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","TI",202016,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","UR",202016,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","VD",202016,0,5,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","VS",202016,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","ZG",202016,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","ZH",202016,0,7,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-16",0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","AG",202017,33,512,0.465,46.5,344733,9.57,148.52,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-17",-14,-4.06,-29.8,-0.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","AI",202017,0,13,0,0,8303,0,156.57,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-17",0,0,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","AR",202017,5,39,0.625,62.5,27938,17.9,139.59,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-17",3,10.74,150,12.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","BE",202017,46,816,0.434,43.4,510170,9.02,159.95,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-17",-14,-2.74,-23.3,0.799999999999997,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","BL",202017,9,435,0.6,60,141890,6.34,306.58,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-17",-10,-7.05,-52.6,21.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","BS",202017,7,515,0.5,50,94997,7.37,542.12,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-17",-3,-3.16,-30,27.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","FL",202017,0,46,0,0,19215,0,239.4,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-17",-1,-5.2,-100,-100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","FR",202017,19,421,0.396,39.6,161153,11.79,261.24,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-17",-17,-10.55,-47.2,7.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","GE",202017,71,2181,0.418,41.8,244184,29.08,893.18,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-17",-73,-29.89,-50.7,3.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","GL",202017,3,40,0.5,50,20546,14.6,194.69,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-17",0,0,0,22.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","GR",202017,12,411,0.6,60,99707,12.04,412.21,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-17",-5,-5.01,-29.4,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","JU",202017,0,90,0,0,36400,0,247.25,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-17",-6,-16.48,-100,-50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","LU",202017,15,312,0.375,37.5,205976,7.28,151.47,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-17",-9,-4.37,-37.5,-9.59999999999999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","NE",202017,14,269,0.438,43.8,86495,16.19,311,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-17",-3,-3.46,-17.6,15.9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
