"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","entries_diff_abs","entries_diff_inz","entries_diff_pct","prct_diff","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_phase3","timeframe_28d","timeframe_14d"
"unknown","CH02",202048,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-48",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH03",202048,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-48",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH04",202048,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-48",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH05",202048,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-48",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH06",202048,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-48",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH07",202048,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-48",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH01",202049,53,955,0.457,45.7,810627,6.54,117.81,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",-32,-3.95,-37.6,-8.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH02",202049,66,652,0.493,49.3,931877,7.08,69.97,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",-23,-2.47,-25.8,-11.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH03",202049,54,254,0.651,65.1,581620,9.28,43.67,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",27,4.64,100,18.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH04",202049,37,267,0.43,43,766679,4.83,34.83,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",-3,-0.39,-7.5,-11.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH05",202049,54,349,0.593,59.3,594186,9.09,58.74,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",8,1.35,17.4,3.89999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH06",202049,25,190,0.446,44.6,412733,6.06,46.03,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",0,0,0,-11,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH07",202049,20,292,0.556,55.6,171141,11.69,170.62,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",-4,-2.33,-16.7,3.40000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH01",202049,63,795,0.543,54.3,844124,7.46,94.18,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",-10,-1.19,-13.7,8.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH02",202049,68,526,0.507,50.7,954707,7.12,55.1,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",10,1.04,17.2,11.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH03",202049,29,178,0.349,34.9,589537,4.92,30.19,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",-2,-0.34,-6.5,-18.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH04",202049,49,239,0.57,57,772596,6.34,30.93,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",15,1.94,44.1,11.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH05",202049,37,290,0.407,40.7,589627,6.28,49.18,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",0,0,0,-3.90000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH06",202049,31,141,0.554,55.4,406229,7.63,34.71,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",11,2.71,55,11,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH07",202049,16,243,0.444,44.4,180350,8.87,134.74,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",-6,-3.33,-27.3,-3.4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH01",202049,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH02",202049,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH03",202049,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH04",202049,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH05",202049,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH06",202049,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH07",202049,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-49",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH01",202050,45,1000,0.536,53.6,810627,5.55,123.36,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",-8,-0.99,-15.1,7.9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH02",202050,62,714,0.488,48.8,931877,6.65,76.62,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",-4,-0.43,-6.1,-0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH03",202050,35,289,0.493,49.3,581620,6.02,49.69,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",-19,-3.26,-35.2,-15.8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH04",202050,65,332,0.551,55.1,766679,8.48,43.3,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",28,3.65,75.7,12.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH05",202050,61,410,0.496,49.6,594186,10.27,69,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",7,1.18,13,-9.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH06",202050,21,211,0.488,48.8,412733,5.09,51.12,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",-4,-0.97,-16,4.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH07",202050,24,316,0.615,61.5,171141,14.02,184.64,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",4,2.33,20,5.89999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH01",202050,39,834,0.464,46.4,844124,4.62,98.8,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",-24,-2.84,-38.1,-7.9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH02",202050,65,591,0.512,51.2,954707,6.81,61.9,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",-3,-0.31,-4.4,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH03",202050,36,214,0.507,50.7,589537,6.11,36.3,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",7,1.19,24.1,15.8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH04",202050,53,292,0.449,44.9,772596,6.86,37.79,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",4,0.52,8.2,-12.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH05",202050,62,352,0.504,50.4,589627,10.52,59.7,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",25,4.24,67.6,9.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH06",202050,22,163,0.512,51.2,406229,5.42,40.13,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",-9,-2.21,-29,-4.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH07",202050,15,258,0.385,38.5,180350,8.32,143.06,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",-1,-0.55,-6.2,-5.9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH01",202050,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH02",202050,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH03",202050,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH04",202050,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH05",202050,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH06",202050,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH07",202050,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-50",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH01",202051,26,1026,0.491,49.1,810627,3.21,126.57,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",-19,-2.34,-42.2,-4.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH02",202051,63,777,0.477,47.7,931877,6.76,83.38,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",1,0.11,1.6,-1.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH03",202051,59,348,0.488,48.8,581620,10.14,59.83,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",24,4.12,68.6,-0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH04",202051,49,381,0.454,45.4,766679,6.39,49.69,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",-16,-2.09,-24.6,-9.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH05",202051,62,472,0.488,48.8,594186,10.43,79.44,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",1,0.16,1.6,-0.800000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH06",202051,27,238,0.5,50,412733,6.54,57.66,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",6,1.45,28.6,1.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH07",202051,22,338,0.524,52.4,171141,12.85,197.5,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",-2,-1.17,-8.3,-9.09999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH01",202051,27,861,0.509,50.9,844124,3.2,102,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",-12,-1.42,-30.8,4.49999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH02",202051,69,660,0.523,52.3,954707,7.23,69.13,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",4,0.42,6.2,1.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH03",202051,62,276,0.512,51.2,589537,10.52,46.82,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",26,4.41,72.2,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH04",202051,59,351,0.546,54.6,772596,7.64,45.43,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",6,0.78,11.3,9.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH05",202051,65,417,0.512,51.2,589627,11.02,70.72,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",3,0.5,4.8,0.800000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH06",202051,27,190,0.5,50,406229,6.65,46.77,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",5,1.23,22.7,-1.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH07",202051,20,278,0.476,47.6,180350,11.09,154.14,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",5,2.77,33.3,9.09999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH01",202051,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH02",202051,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH03",202051,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH04",202051,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH05",202051,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH06",202051,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH07",202051,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-51",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH01",202052,23,1049,0.411,41.1,810627,2.84,129.41,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",-3,-0.37,-11.5,-8.00000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH02",202052,43,820,0.417,41.7,931877,4.61,87.99,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",-20,-2.15,-31.7,-6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH03",202052,49,397,0.45,45,581620,8.42,68.26,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",-10,-1.72,-16.9,-3.8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH04",202052,68,449,0.562,56.2,766679,8.87,58.56,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",19,2.48,38.8,10.8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH05",202052,63,535,0.583,58.3,594186,10.6,90.04,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",1,0.17,1.6,9.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH06",202052,24,262,0.511,51.1,412733,5.81,63.48,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",-3,-0.73,-11.1,1.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH07",202052,28,366,0.636,63.6,171141,16.36,213.86,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",6,3.51,27.3,11.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH01",202052,33,894,0.589,58.9,844124,3.91,105.91,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",6,0.71,22.2,8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH02",202052,60,720,0.583,58.3,954707,6.28,75.42,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",-9,-0.95,-13,5.99999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH03",202052,60,336,0.55,55,589537,10.18,56.99,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",-2,-0.34,-3.2,3.8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH04",202052,53,404,0.438,43.8,772596,6.86,52.29,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",-6,-0.78,-10.2,-10.8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH05",202052,45,462,0.417,41.7,589627,7.63,78.35,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",-20,-3.39,-30.8,-9.50000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH06",202052,23,213,0.489,48.9,406229,5.66,52.43,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",-4,-0.99,-14.8,-1.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH07",202052,16,294,0.364,36.4,180350,8.87,163.02,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",-4,-2.22,-20,-11.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH01",202052,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH02",202052,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH03",202052,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH04",202052,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH05",202052,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH06",202052,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH07",202052,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-52",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH01",202053,31,1080,0.608,60.8,810627,3.82,133.23,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",8,0.98,34.8,19.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH02",202053,63,883,0.558,55.8,931877,6.76,94.75,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",20,2.15,46.5,14.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH03",202053,40,437,0.465,46.5,581620,6.88,75.13,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",-9,-1.54,-18.4,1.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH04",202053,38,487,0.4,40,766679,4.96,63.52,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",-30,-3.91,-44.1,-16.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH05",202053,56,591,0.544,54.4,594186,9.42,99.46,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",-7,-1.18,-11.1,-3.89999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH06",202053,22,284,0.524,52.4,412733,5.33,68.81,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",-2,-0.48,-8.3,1.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH07",202053,25,391,0.532,53.2,171141,14.61,228.47,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",-3,-1.75,-10.7,-10.4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH01",202053,20,914,0.392,39.2,844124,2.37,108.28,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",-13,-1.54,-39.4,-19.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH02",202053,50,770,0.442,44.2,954707,5.24,80.65,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",-10,-1.04,-16.7,-14.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH03",202053,46,382,0.535,53.5,589537,7.8,64.8,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",-14,-2.38,-23.3,-1.50000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH04",202053,57,461,0.6,60,772596,7.38,59.67,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",4,0.52,7.5,16.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH05",202053,47,509,0.456,45.6,589627,7.97,86.33,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",2,0.34,4.4,3.90000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH06",202053,20,233,0.476,47.6,406229,4.92,57.36,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",-3,-0.74,-13,-1.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH07",202053,22,316,0.468,46.8,180350,12.2,175.21,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",6,3.33,37.5,10.4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH01",202053,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH02",202053,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH03",202053,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH04",202053,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH05",202053,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH06",202053,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH07",202053,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-53",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH01",202101,28,1108,0.596,59.6,810627,3.45,136.68,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-01",-3,-0.37,-9.7,-1.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH02",202101,49,932,0.538,53.8,931877,5.26,100.01,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-01",-14,-1.5,-22.2,-2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH03",202101,21,458,0.42,42,581620,3.61,78.75,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-01",-19,-3.27,-47.5,-4.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH04",202101,27,514,0.458,45.8,766679,3.52,67.04,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-01",-11,-1.44,-28.9,5.8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH05",202101,52,643,0.634,63.4,594186,8.75,108.22,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-01",-4,-0.67,-7.1,8.99999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH06",202101,28,312,0.737,73.7,412733,6.78,75.59,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-01",6,1.45,27.3,21.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","CH07",202101,27,418,0.614,61.4,171141,15.78,244.24,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-01",2,1.17,8,8.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH01",202101,19,933,0.404,40.4,844124,2.25,110.53,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-01",-1,-0.12,-5,1.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH02",202101,42,812,0.462,46.2,954707,4.4,85.05,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-01",-8,-0.84,-16,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH03",202101,29,411,0.58,58,589537,4.92,69.72,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-01",-17,-2.88,-37,4.49999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH04",202101,32,493,0.542,54.2,772596,4.14,63.81,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-01",-25,-3.24,-43.9,-5.8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH05",202101,30,539,0.366,36.6,589627,5.09,91.41,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-01",-17,-2.88,-36.2,-9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH06",202101,10,243,0.263,26.3,406229,2.46,59.82,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-01",-10,-2.46,-50,-21.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","CH07",202101,17,333,0.386,38.6,180350,9.43,184.64,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-01",-5,-2.77,-22.7,-8.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CH01",202101,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-01",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
