"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"10 - 19","BL",202037,556,4160,0.229,22.9,27931,1990.62,14893.85,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,0.18
"10 - 19","BL",202038,452,4612,0.205,20.5,27931,1618.27,16512.12,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,0.44
"10 - 19","BL",202039,331,4943,0.18,18,27931,1185.06,17697.18,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,1.21
"10 - 19","BL",202040,164,5107,0.11,11,27931,587.16,18284.34,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"10 - 19","BL",202041,166,5273,0.086,8.6,27931,594.32,18878.67,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,4.82
"10 - 19","BL",202042,437,5710,0.13,13,27931,1564.57,20443.24,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,6.64
"10 - 19","BL",202043,750,6460,0.145,14.5,27931,2685.19,23128.42,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,7.33
"10 - 19","BL",202044,904,7364,0.157,15.7,27931,3236.55,26364.97,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,12.72
"10 - 19","BL",202045,732,8096,0.139,13.9,27931,2620.74,28985.71,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,12.3
"10 - 19","BL",202046,580,8676,0.113,11.3,27931,2076.55,31062.26,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,15
"10 - 19","BL",202047,589,9265,0.109,10.9,27931,2108.77,33171.03,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,16.47
"10 - 19","BL",202048,647,9912,0.111,11.1,27931,2316.42,35487.45,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,14.99
"10 - 19","BL",202049,669,10581,0.108,10.8,27931,2395.19,37882.64,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,14.2
"10 - 19","BL",202050,847,11428,0.113,11.3,27931,3032.47,40915.11,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,12.51
"10 - 19","BL",202051,763,12191,0.095,9.5,27931,2731.73,43646.84,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,11.66
"10 - 19","BL",202052,485,12676,0.074,7.4,27931,1736.42,45383.27,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,10.72
"10 - 19","BL",202053,291,12967,0.062,6.2,27931,1041.85,46425.12,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,19.59
"10 - 19","BL",202101,389,13356,0.071,7.1,27931,1392.72,47817.84,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,15.68
"10 - 19","BL",202102,428,13784,0.091,9.1,27931,1532.35,49350.18,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,8.18
"10 - 19","BL",202103,711,14495,0.112,11.2,27931,2545.56,51895.74,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,3.8
"10 - 19","BL",202104,637,15132,0.101,10.1,27931,2280.62,54176.36,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,3.77
"10 - 19","BL",202105,948,16080,0.123,12.3,27931,3394.08,57570.44,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,6.54
"10 - 19","BL",202106,1556,17636,0.177,17.7,27931,5570.87,63141.31,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,2.31
"10 - 19","BL",202107,526,18162,0.078,7.8,27931,1883.21,65024.52,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,6.65
"10 - 19","BL",202108,376,18538,0.066,6.6,27931,1346.17,66370.7,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-08",TRUE,TRUE,TRUE,FALSE,FALSE,9.04
"10 - 19","BL",202109,548,19086,0.089,8.9,27931,1961.98,68332.68,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-09",TRUE,TRUE,TRUE,FALSE,FALSE,4.74
"10 - 19","BL",202110,851,19937,0.125,12.5,27931,3046.79,71379.47,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-10",TRUE,TRUE,TRUE,FALSE,FALSE,6.82
"10 - 19","BL",202111,1266,21203,0.131,13.1,27931,4532.6,75912.07,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,FALSE,6.08
