"geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"UR",202106,0,71,NA,NA,36703,0,193.44,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-06",FALSE,FALSE,FALSE,FALSE,FALSE
"VD",202009,7,7,1,100,805098,0.87,0.87,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"VD",202010,20,27,1,100,805098,2.48,3.35,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"VD",202011,73,100,1,100,805098,9.07,12.42,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"VD",202012,142,242,1,100,805098,17.64,30.06,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"VD",202013,146,388,1,100,805098,18.13,48.19,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"VD",202014,96,484,1,100,805098,11.92,60.12,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"VD",202015,52,536,1,100,805098,6.46,66.58,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"VD",202016,21,557,1,100,805098,2.61,69.18,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"VD",202017,6,563,1,100,805098,0.75,69.93,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"VD",202018,8,571,1,100,805098,0.99,70.92,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"VD",202019,3,574,1,100,805098,0.37,71.3,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"VD",202020,2,576,1,100,805098,0.25,71.54,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"VD",202021,0,576,NA,NA,805098,0,71.54,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"VD",202022,2,578,1,100,805098,0.25,71.79,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"VD",202023,0,578,NA,NA,805098,0,71.79,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"VD",202024,0,578,NA,NA,805098,0,71.79,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202025,4,582,1,100,805098,0.5,72.29,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202026,1,583,1,100,805098,0.12,72.41,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202027,3,586,1,100,805098,0.37,72.79,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202028,3,589,1,100,805098,0.37,73.16,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202029,4,593,1,100,805098,0.5,73.66,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202030,7,600,1,100,805098,0.87,74.53,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202031,7,607,1,100,805098,0.87,75.39,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202032,3,610,1,100,805098,0.37,75.77,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202033,3,613,1,100,805098,0.37,76.14,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202034,9,622,1,100,805098,1.12,77.26,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202035,4,626,1,100,805098,0.5,77.75,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202036,16,642,1,100,805098,1.99,79.74,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202037,24,666,1,100,805098,2.98,82.72,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202038,25,691,1,100,805098,3.11,85.83,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202039,16,707,1,100,805098,1.99,87.82,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202040,30,737,1,100,805098,3.73,91.54,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202041,36,773,1,100,805098,4.47,96.01,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202042,102,875,1,100,805098,12.67,108.68,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202043,140,1015,1,100,805098,17.39,126.07,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202044,211,1226,1,100,805098,26.21,152.28,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202045,207,1433,1,100,805098,25.71,177.99,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202046,204,1637,1,100,805098,25.34,203.33,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202047,144,1781,1,100,805098,17.89,221.22,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202048,119,1900,1,100,805098,14.78,236,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202049,90,1990,1,100,805098,11.18,247.17,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202050,68,2058,1,100,805098,8.45,255.62,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202051,54,2112,1,100,805098,6.71,262.33,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202052,54,2166,1,100,805098,6.71,269.04,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202053,65,2231,1,100,805098,8.07,277.11,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202101,69,2300,1,100,805098,8.57,285.68,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202102,39,2339,1,100,805098,4.84,290.52,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-02",TRUE,TRUE,TRUE,TRUE,FALSE
"VD",202103,44,2383,1,100,805098,5.47,295.99,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-03",TRUE,TRUE,TRUE,TRUE,FALSE
"VD",202104,37,2420,1,100,805098,4.6,300.58,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-04",TRUE,TRUE,TRUE,TRUE,TRUE
"VD",202105,23,2443,1,100,805098,2.86,303.44,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-05",TRUE,TRUE,TRUE,TRUE,TRUE
"VD",202106,0,2443,NA,NA,805098,0,303.44,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-06",FALSE,FALSE,FALSE,FALSE,FALSE
"VS",202009,2,2,1,100,345525,0.58,0.58,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202010,8,10,1,100,345525,2.32,2.89,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202011,19,29,1,100,345525,5.5,8.39,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202012,47,76,1,100,345525,13.6,22,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202013,67,143,1,100,345525,19.39,41.39,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202014,43,186,1,100,345525,12.44,53.83,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202015,18,204,1,100,345525,5.21,59.04,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202016,7,211,1,100,345525,2.03,61.07,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202017,10,221,1,100,345525,2.89,63.96,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202018,1,222,1,100,345525,0.29,64.25,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202019,0,222,NA,NA,345525,0,64.25,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202020,0,222,NA,NA,345525,0,64.25,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202021,2,224,1,100,345525,0.58,64.83,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202022,2,226,1,100,345525,0.58,65.41,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202023,0,226,NA,NA,345525,0,65.41,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202024,1,227,1,100,345525,0.29,65.7,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202025,3,230,1,100,345525,0.87,66.57,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202026,1,231,1,100,345525,0.29,66.85,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202027,3,234,1,100,345525,0.87,67.72,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202028,4,238,1,100,345525,1.16,68.88,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202029,0,238,NA,NA,345525,0,68.88,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202030,1,239,1,100,345525,0.29,69.17,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202031,0,239,NA,NA,345525,0,69.17,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202032,0,239,NA,NA,345525,0,69.17,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202033,4,243,1,100,345525,1.16,70.33,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202034,1,244,1,100,345525,0.29,70.62,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202035,0,244,NA,NA,345525,0,70.62,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202036,2,246,1,100,345525,0.58,71.2,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202037,8,254,1,100,345525,2.32,73.51,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202038,9,263,1,100,345525,2.6,76.12,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202039,8,271,1,100,345525,2.32,78.43,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202040,12,283,1,100,345525,3.47,81.9,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202041,15,298,1,100,345525,4.34,86.25,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202042,59,357,1,100,345525,17.08,103.32,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202043,97,454,1,100,345525,28.07,131.39,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202044,126,580,1,100,345525,36.47,167.86,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202045,127,707,1,100,345525,36.76,204.62,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202046,53,760,1,100,345525,15.34,219.96,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202047,47,807,1,100,345525,13.6,233.56,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202048,38,845,1,100,345525,11,244.56,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202049,37,882,1,100,345525,10.71,255.26,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202050,34,916,1,100,345525,9.84,265.1,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202051,33,949,1,100,345525,9.55,274.65,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202052,25,974,1,100,345525,7.24,281.89,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202053,35,1009,1,100,345525,10.13,292.02,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202101,30,1039,1,100,345525,8.68,300.7,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202102,28,1067,1,100,345525,8.1,308.81,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-02",TRUE,TRUE,TRUE,TRUE,FALSE
"VS",202103,28,1095,1,100,345525,8.1,316.91,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-03",TRUE,TRUE,TRUE,TRUE,FALSE
"VS",202104,12,1107,1,100,345525,3.47,320.38,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-04",TRUE,TRUE,TRUE,TRUE,TRUE
"VS",202105,10,1117,1,100,345525,2.89,323.28,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-05",TRUE,TRUE,TRUE,TRUE,TRUE
"VS",202106,0,1117,NA,NA,345525,0,323.28,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-06",FALSE,FALSE,FALSE,FALSE,FALSE
"ZG",202009,0,0,NA,NA,127642,0,0,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202010,2,2,1,100,127642,1.57,1.57,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202011,0,2,NA,NA,127642,0,1.57,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202012,1,3,1,100,127642,0.78,2.35,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202013,7,10,1,100,127642,5.48,7.83,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202014,10,20,1,100,127642,7.83,15.67,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202015,3,23,1,100,127642,2.35,18.02,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202016,0,23,NA,NA,127642,0,18.02,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202017,0,23,NA,NA,127642,0,18.02,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202018,0,23,NA,NA,127642,0,18.02,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202019,0,23,NA,NA,127642,0,18.02,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202020,0,23,NA,NA,127642,0,18.02,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202021,0,23,NA,NA,127642,0,18.02,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202022,0,23,NA,NA,127642,0,18.02,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202023,0,23,NA,NA,127642,0,18.02,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202024,0,23,NA,NA,127642,0,18.02,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202025,0,23,NA,NA,127642,0,18.02,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202026,0,23,NA,NA,127642,0,18.02,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202027,1,24,1,100,127642,0.78,18.8,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202028,2,26,1,100,127642,1.57,20.37,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202029,0,26,NA,NA,127642,0,20.37,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202030,0,26,NA,NA,127642,0,20.37,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202031,0,26,NA,NA,127642,0,20.37,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202032,0,26,NA,NA,127642,0,20.37,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202033,1,27,1,100,127642,0.78,21.15,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202034,2,29,1,100,127642,1.57,22.72,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202035,1,30,1,100,127642,0.78,23.5,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202036,0,30,NA,NA,127642,0,23.5,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202037,1,31,1,100,127642,0.78,24.29,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202038,0,31,NA,NA,127642,0,24.29,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202039,2,33,1,100,127642,1.57,25.85,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202040,0,33,NA,NA,127642,0,25.85,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202041,2,35,1,100,127642,1.57,27.42,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202042,7,42,1,100,127642,5.48,32.9,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202043,15,57,1,100,127642,11.75,44.66,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202044,7,64,1,100,127642,5.48,50.14,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202045,5,69,1,100,127642,3.92,54.06,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202046,4,73,1,100,127642,3.13,57.19,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202047,2,75,1,100,127642,1.57,58.76,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202048,5,80,1,100,127642,3.92,62.68,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202049,7,87,1,100,127642,5.48,68.16,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202050,5,92,1,100,127642,3.92,72.08,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202051,4,96,1,100,127642,3.13,75.21,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202052,2,98,1,100,127642,1.57,76.78,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202053,5,103,1,100,127642,3.92,80.69,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202101,1,104,1,100,127642,0.78,81.48,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202102,6,110,1,100,127642,4.7,86.18,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-02",TRUE,TRUE,TRUE,TRUE,FALSE
"ZG",202103,4,114,1,100,127642,3.13,89.31,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-03",TRUE,TRUE,TRUE,TRUE,FALSE
"ZG",202104,2,116,1,100,127642,1.57,90.88,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-04",TRUE,TRUE,TRUE,TRUE,TRUE
"ZG",202105,4,120,1,100,127642,3.13,94.01,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-05",TRUE,TRUE,TRUE,TRUE,TRUE
"ZG",202106,0,120,NA,NA,127642,0,94.01,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-06",FALSE,FALSE,FALSE,FALSE,FALSE
"ZH",202009,9,9,1,100,1539275,0.58,0.58,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202010,7,16,1,100,1539275,0.45,1.04,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202011,25,41,1,100,1539275,1.62,2.66,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202012,70,111,1,100,1539275,4.55,7.21,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202013,101,212,1,100,1539275,6.56,13.77,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202014,78,290,1,100,1539275,5.07,18.84,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202015,43,333,1,100,1539275,2.79,21.63,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202016,20,353,1,100,1539275,1.3,22.93,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
