"geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_phase3","timeframe_28d","timeframe_14d","pos_anteil"
"GL",202021,NA,NA,NA,NA,40590,NA,NA,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"GL",202022,69,69,1,100,40590,169.99,169.99,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"GL",202023,69,138,1,100,40590,169.99,339.99,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"GL",202024,71,209,1,100,40590,174.92,514.91,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
"GL",202025,142,351,1,100,40590,349.84,864.75,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
"GL",202026,206,557,1,100,40590,507.51,1372.26,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.49
"GL",202027,194,751,1,100,40590,477.95,1850.21,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
"GL",202028,150,901,1,100,40590,369.55,2219.76,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2
"GL",202029,128,1029,1,100,40590,315.35,2535.11,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.91
"GL",202030,93,1122,1,100,40590,229.12,2764.23,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.15
"GL",202031,87,1209,1,100,40590,214.34,2978.57,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.45
"GL",202032,92,1301,1,100,40590,226.66,3205.22,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5.43
"GL",202033,143,1444,1,100,40590,352.3,3557.53,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.5
"GL",202034,235,1679,1,100,40590,578.96,4136.49,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5.11
"GL",202035,334,2013,1,100,40590,822.86,4959.35,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.6
"GL",202036,301,2314,1,100,40590,741.56,5700.91,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.66
"GL",202037,257,2571,1,100,40590,633.16,6334.07,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.78
"GL",202038,258,2829,1,100,40590,635.62,6969.7,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.55
"GL",202039,258,3087,1,100,40590,635.62,7605.32,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.88
"GL",202040,192,3279,1,100,40590,473.02,8078.34,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5.21
"GL",202041,217,3496,1,100,40590,534.61,8612.96,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,9.22
"GL",202042,394,3890,1,100,40590,970.68,9583.64,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,18.02
"GL",202043,522,4412,1,100,40590,1286.03,10869.67,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,17.62
"GL",202044,687,5099,1,100,40590,1692.54,12562.21,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,24.02
"GL",202045,556,5655,1,100,40590,1369.8,13932,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,24.28
"GL",202046,531,6186,1,100,40590,1308.2,15240.21,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,23.54
"GL",202047,405,6591,1,100,40590,997.78,16237.99,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,20
"GL",202048,481,7072,1,100,40590,1185.02,17423.01,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,19.13
"GL",202049,555,7627,1,100,40590,1367.33,18790.34,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,22.88
"GL",202050,1087,8714,1,100,40590,2678,21468.34,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,18.03
"GL",202051,1351,10065,1,100,40590,3328.41,24796.75,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,11.18
"GL",202052,757,10822,1,100,40590,1864.99,26661.74,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,14.4
"GL",202053,630,11452,1,100,40590,1552.11,28213.85,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,22.22
"GL",202101,801,12253,1,100,40590,1973.39,30187.24,"COVID19Test","","2021-04-27_07-53-27","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,25.22
"GL",202102,902,13155,1,100,40590,2222.22,32409.46,"COVID19Test","","2021-04-27_07-53-27","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12.08
"GL",202103,905,14060,1,100,40590,2229.61,34639.07,"COVID19Test","","2021-04-27_07-53-27","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,11.16
"GL",202104,1031,15091,1,100,40590,2540.03,37179.11,"COVID19Test","","2021-04-27_07-53-27","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,7.57
"GL",202105,677,15768,1,100,40590,1667.9,38847.01,"COVID19Test","","2021-04-27_07-53-27","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5.91
"GL",202106,587,16355,1,100,40590,1446.17,40293.18,"COVID19Test","","2021-04-27_07-53-27","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,7.33
"GL",202107,572,16927,1,100,40590,1409.21,41702.39,"COVID19Test","","2021-04-27_07-53-27","isoweek","2021-07",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.72
"GL",202108,582,17509,1,100,40590,1433.85,43136.24,"COVID19Test","","2021-04-27_07-53-27","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5.33
"GL",202109,643,18152,1,100,40590,1584.13,44720.37,"COVID19Test","","2021-04-27_07-53-27","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.51
"GL",202110,706,18858,1,100,40590,1739.34,46459.72,"COVID19Test","","2021-04-27_07-53-27","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.83
"GL",202111,769,19627,1,100,40590,1894.56,48354.27,"COVID19Test","","2021-04-27_07-53-27","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.25
"GL",202112,793,20420,1,100,40590,1953.68,50307.96,"COVID19Test","","2021-04-27_07-53-27","isoweek","2021-12",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.41
"GL",202113,849,21269,1,100,40590,2091.65,52399.61,"COVID19Test","","2021-04-27_07-53-27","isoweek","2021-13",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4.48
"GL",202114,684,21953,1,100,40590,1685.14,54084.75,"COVID19Test","","2021-04-27_07-53-27","isoweek","2021-14",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,6.58
"GL",202115,683,22636,1,100,40590,1682.68,55767.43,"COVID19Test","","2021-04-27_07-53-27","isoweek","2021-15",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16.25
"GL",202116,771,23407,1,100,40590,1899.48,57666.91,"COVID19Test","","2021-04-27_07-53-27","isoweek","2021-16",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11.02
"GL",202117,102,23509,1,100,40590,251.29,57918.21,"COVID19Test","","2021-04-27_07-53-27","isoweek","2021-17",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.8
"GR",202009,NA,NA,NA,NA,199021,NA,NA,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"GR",202010,NA,NA,NA,NA,199021,NA,NA,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"GR",202011,NA,NA,NA,NA,199021,NA,NA,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"GR",202012,NA,NA,NA,NA,199021,NA,NA,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"GR",202013,NA,NA,NA,NA,199021,NA,NA,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"GR",202014,NA,NA,NA,NA,199021,NA,NA,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"GR",202015,NA,NA,NA,NA,199021,NA,NA,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"GR",202016,NA,NA,NA,NA,199021,NA,NA,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"GR",202017,NA,NA,NA,NA,199021,NA,NA,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"GR",202018,NA,NA,NA,NA,199021,NA,NA,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"GR",202019,NA,NA,NA,NA,199021,NA,NA,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"GR",202020,NA,NA,NA,NA,199021,NA,NA,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"GR",202021,NA,NA,NA,NA,199021,NA,NA,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"GR",202022,432,432,1,100,199021,217.06,217.06,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.46
"GR",202023,379,811,1,100,199021,190.43,407.49,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.79
"GR",202024,532,1343,1,100,199021,267.31,674.8,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.75
"GR",202025,715,2058,1,100,199021,359.26,1034.06,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
"GR",202026,969,3027,1,100,199021,486.88,1520.95,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.62
"GR",202027,1312,4339,1,100,199021,659.23,2180.17,"COVID19Test","","2021-04-27_07-53-27","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.15
